business_id,positive,negative,proportion,stars
YRyYbOSwvHkZsZOLv98oQg,234,7,0.970954356846473,4.0
M9zu5KTyVwVC-45Mn8Wp0g,80,6,0.9302325581395349,4.0
ibFdignja_hNpgCjDYP7Ug,73,5,0.9358974358974359,4.0
g-I48SaHtdIGR5ZEoVeNFw,106,8,0.9298245614035088,3.5
dyq9my28t5NW8N-6s8OgfA,25,4,0.8620689655172413,3.5
wZvSsHFU0NdyQ03625kh6g,84,5,0.9438202247191011,3.5
BJW6rCMoWcn8fDFhbMVyEQ,100,4,0.9615384615384616,4.0
ibkwcLZwaJ1pnPJVaI_-uA,25,3,0.8928571428571429,4.0
7OANCScfnOAGFsy-yuVjLA,12,0,1.0,4.5
bQ_wtZvMb__OhprY5bF9aQ,62,3,0.9538461538461539,4.0
3dw6xhzG08htY5HcL2OjeA,39,5,0.8863636363636364,3.5
_LL6zdQBWKIAbNKeg3uBFA,13,3,0.8125,3.5
2VtTzskzFcwVnXgGYsY1lQ,11,2,0.8461538461538461,3.5
LrxDRg8SQdgHMoz3TSAYFg,47,13,0.7833333333333333,3.0
EhuKnhTKJTm_EZ_QGe7PvQ,86,7,0.9247311827956989,3.5
cemMv5hvZZPj-_1V4xT9rQ,11,0,1.0,4.5
IfUkm42SB9D0m_ZbkQ711A,12,0,1.0,4.0
viB8KE-lqVzuaeyh6M4Xhw,19,2,0.9047619047619048,3.0
d1_Ko1DQ4QyB9BjnCFjVLw,74,7,0.9135802469135802,3.5
krysT2aEJWNoEUYFF7JmkA,26,2,0.9285714285714286,3.5
RZFryvOkznd4jtpj8PbSzg,38,3,0.926829268292683,4.0
LV-oONzEA22qiBEFK1sckA,49,10,0.8305084745762712,3.5
AtxhcA7jzbAktzxvo0qYIw,6,3,0.6666666666666666,2.5
p3YqOYELqXtLyHz9T49p_w,139,9,0.9391891891891891,4.0
k2nKYEvhEFprPxqQfTxDuQ,23,3,0.8846153846153846,4.0
IEJFia0wQX7UezfXsenI5g,8,4,0.6666666666666666,2.5
cfSuc4q7pQLF28mMbx1MRg,61,0,1.0,4.0
Fwt0ia7H80q_mHLvrf1gzQ,95,8,0.9223300970873787,3.0
ovtlrcsVRlgZZQUlHs_ovw,98,11,0.8990825688073395,3.5
NXN_rVXsvJJVgm47k99Gtw,42,2,0.9545454545454546,4.5
7ra_3K_ZebXNjMpaC6yVow,39,1,0.975,4.0
u4sTiCzVeIHZY8OlaL346Q,318,11,0.9665653495440729,4.5
Mi5uhdFB9OJteXPd0_IKfw,55,6,0.9016393442622951,3.5
Plgl3kUGQHGqaZ-DESTYCA,5,0,1.0,4.0
aKEEQqL1UFMieilnylI1gw,117,11,0.9140625,3.5
bvGdqJ-SeGdIHX-HEabwlg,88,2,0.9777777777777777,4.5
WVCSiyXjEORiWEet8asURA,34,4,0.8947368421052632,3.5
5QNXZcclknB2PkfeN7FJWQ,106,6,0.9464285714285714,4.0
LPCFfrQow0kl7EABuM7VDA,42,1,0.9767441860465116,4.0
utC9M5BetVY6GECRyZeLEw,57,0,1.0,4.0
fdS9moyk-R84-DgY5xrCRg,22,1,0.9565217391304348,3.0
COgwFthJpS4We16W5Gf4lw,73,6,0.9240506329113924,4.0
dPxZI9lrKTl5dvFfnb1_Ig,137,7,0.9513888888888888,4.5
Y1WIH4jstH846oWcDnoZLw,84,4,0.9545454545454546,4.0
ghDNHpqETRJGxG5iUtaZtw,84,6,0.9333333333333333,3.5
MNaPOkqm2vKeNG8EqkZWCg,156,11,0.9341317365269461,3.5
qpcZSHPLb8gTCI2T0XSYsA,112,7,0.9411764705882353,4.0
tQm5R5UsWBzxsOGLPjfLJQ,32,1,0.9696969696969697,3.5
EHIUp6lUabQCtQ4SVZitQw,47,3,0.94,4.0
Snfb8_wVuswY0IdWgoWAKw,14,1,0.9333333333333333,3.5
wT1mRdUeZRNgMB81s3dJDw,8,1,0.8888888888888888,3.5
3u4AsqA8glBmGuxtNx5mdQ,24,3,0.8888888888888888,3.5
i1Xkm22_96GNVVOXSUoL0A,47,3,0.94,3.5
vJvEKFtQ8Am95tWEkiwOGA,72,8,0.9,4.0
Zsz_dLOEwihJHvMTK9a8Vg,32,1,0.9696969696969697,4.5
ZIUs7gncPOX0OXr1ZYviAQ,52,4,0.9285714285714286,3.5
6ZMrT3rIB2XedgZ4SBu9sQ,24,1,0.96,4.0
ieMz5kx4JFm0g0bmPzCC-A,28,2,0.9333333333333333,3.0
pa2Y633N7lG7SHCIriE8GQ,13,3,0.8125,3.0
jfmyj519pg2flxGEQ2xdPg,279,12,0.9587628865979382,3.5
id0K2DhGNocMRMoBcvCsyg,33,0,1.0,4.5
YavRvjbLsvh4DYDJPAfJIA,87,4,0.9560439560439561,3.5
Wg4jlAgOUB51aX1c3ex9GQ,26,1,0.9629629629629629,4.0
tSzIHI6ioblP1WEQAQNbhw,13,0,1.0,3.5
7ABOYoF6DeUnX-jTYH14wA,16,2,0.8888888888888888,3.5
uU8up3hGwW9qnzQD1HZsMQ,53,5,0.9137931034482759,3.5
ym5FOqL6tGbgynzwKMHZuw,94,16,0.8545454545454545,3.5
faTB5Lg-blm8MG-y6KUOrg,27,0,1.0,4.5
QUH62pA1CN0LiuIF1pPJnQ,33,0,1.0,4.0
PMI_22D7bl8MMI6mCqN2qQ,22,5,0.8148148148148148,3.5
x9SL1nCaUYM4JP91UrVkxQ,53,2,0.9636363636363636,3.5
E6tGAYZ2J1EIwCDHtVI1yg,24,2,0.9230769230769231,3.5
oamNMwd8kKOmrTu3C6qOeg,16,0,1.0,3.5
THsmhy9NXI6WOEhVnrv01A,39,2,0.9512195121951219,3.5
T_YWS3Rp7-iu69VS5jcQPg,38,3,0.926829268292683,4.0
cNz2tTTAPmdeAq6HnGeo8w,36,18,0.6666666666666666,3.0
Z6_gRH_m8FQlKgsNkZKmTg,30,1,0.967741935483871,3.5
q-zZgXKAQFLEgMp9ZNllgQ,199,13,0.9386792452830188,4.0
gVILTnDFDsVuVdxFVkRK7A,12,0,1.0,4.0
dgtnRh4A3kowZz_b7AgZqQ,15,5,0.75,3.5
9sbXPpRC_wDhCsp7qG2PDw,67,3,0.9571428571428572,3.5
aRbUf7je5wv5ihTrB4vDhA,61,1,0.9838709677419355,4.0
pyqnGlIfP9Zw8LLxBjyAiA,216,24,0.9,4.0
CtgMikdX5pWr6o6_Ujydrg,4,0,1.0,4.5
BsvCTCVG7lrzXZ68VyyIcg,28,4,0.875,4.0
7GSBz8XKGkX0f1XRJwBH_Q,16,2,0.8888888888888888,3.5
9_OPjioLbD9Q_zAeHfv6kw,37,7,0.8409090909090909,3.5
dJnF_GUWdoX3tUucpKbYMg,17,2,0.8947368421052632,2.5
PdfyzKoGrCoFFhPlnOpqfw,15,0,1.0,3.5
stK7zVTmMar1ThpzT0Wjvg,88,2,0.9777777777777777,4.0
cNNOcuykCG0yNDzevqBKIg,7,8,0.4666666666666667,2.5
vx5CbYuuIq_CHxjov5kj1w,34,0,1.0,4.5
5zDP3Y2hdh6GJL9DVbQ2KA,247,14,0.946360153256705,4.0
uUvnimNxg15Ds9r0SC3oMg,14,1,0.9333333333333333,3.0
PZjUi1svogVLSwhy-mBpNA,9,0,1.0,4.0
zIfCWjZ0RAe8YVMSPZdOdA,33,4,0.8918918918918919,3.0
HaPwC4nxs6RPfe1pAQkQ4A,133,5,0.9637681159420289,4.0
POiWEckMIOqX7TgBxXgCzw,29,0,1.0,4.0
lweobd-AOEP1lYNTfhuHhQ,40,4,0.9090909090909091,4.0
mLeAFPQ9fy5pYCTp0xjJkQ,94,5,0.9494949494949495,4.0
PAJlmByrU8zAB3WsXxA30Q,26,2,0.9285714285714286,3.5
ekdXu37aegXyIE2OhP2fQw,17,2,0.8947368421052632,3.5
jOJaJatp88cqnkVo8D8RJg,69,7,0.9078947368421053,4.0
XNboW0mRBApLxIzoXvhHNA,30,5,0.8571428571428571,3.5
VAEMdy7M4Cm0fn_Itteemw,18,0,1.0,4.0
PSRZaGGxXmOmabL2si8pKw,82,8,0.9111111111111111,3.5
nveeiYhDhj0WJu1JUmx9fw,118,7,0.944,4.0
eJab5373h0eZiOYnMPG4dg,152,1,0.9934640522875817,4.0
iBvF9Oy9UdOrXvTlxNHyqw,58,1,0.9830508474576272,4.0
rNqSjfRM09T-VOjRTAF66g,101,9,0.9181818181818182,3.5
VxgjMl8tQrT4idJW_z8daA,41,2,0.9534883720930233,4.0
6WDDksGLLehfQDIvQXzR5w,90,2,0.9782608695652174,4.0
Se63tFm5tLlO5wuUlyww8Q,94,13,0.8785046728971962,3.0
pkEYhukWbbnvfhcx5B_qmg,13,4,0.7647058823529411,3.0
0i9S0BejjRv0ZDwdO9XymA,28,2,0.9333333333333333,4.5
AoW2A9bi4g_0AS2uKOPLUw,6,1,0.8571428571428571,4.0
lMx29wnA8FxJMcDoME_VoQ,9,4,0.6923076923076923,2.5
whAwdYVty-jSNRhrYT2zHA,340,32,0.9139784946236559,4.0
1FDhJNAuPXRGbMi9x0muGA,20,5,0.8,3.5
4IXTkqYmAO4XH4nXnwc67w,34,1,0.9714285714285714,4.0
aPwWn5KBNMOEYjlYwXRORw,19,3,0.8636363636363636,3.5
7ULRdJfVo2-Og5ZoGOECFg,25,3,0.8928571428571429,3.5
SgPfkKWoG-23WMWQCT8ymg,34,3,0.918918918918919,4.0
u9R0_pvEkl7QGPJYH3j1sg,121,0,1.0,4.0
5cXym2kMtJgKeaxdF2SrJA,17,4,0.8095238095238095,3.0
VPcFNI-6HICR5SJM--KjNA,39,0,1.0,4.0
xLy3aWEbtpoUSVdjuHBS0A,68,12,0.85,3.5
Wht6JaY_yLIb3usuPvSulA,14,1,0.9333333333333333,3.0
aLIJSHJfLQuFu3CamjOS2Q,111,2,0.9823008849557522,4.5
hm5Tgbj-IWQqe-ImqnBaNg,22,1,0.9565217391304348,3.5
wcYar8rgLFA7Mu3wJUqEgQ,23,5,0.8214285714285714,3.0
YstdDnNa6h_ms3Ys7Pz4uQ,33,6,0.8461538461538461,4.0
3TRgD3KLVis61eGvMZrykA,55,3,0.9482758620689655,4.0
iPyhXWQ2LVSgBlQA4vqKJw,15,4,0.7894736842105263,3.0
jmeDvVx3wzCBlTBN7XNb-Q,60,14,0.8108108108108109,3.5
QkG3KUXwqZBW18A9k1xqCA,2,7,0.2222222222222222,3.0
8rzIvM4Q596MI2pVlp67BA,8,0,1.0,3.5
QARy4UUOQogMjDp9jP-YVg,37,5,0.8809523809523809,3.5
u5wmbtWjMyaiJpAbP2xoEw,26,2,0.9285714285714286,3.5
mBU4G-eh-GN2Tp1X-uLb3A,8,0,1.0,4.0
SXnXItivyE3i3FQbydak-A,3,0,1.0,3.5
Q4RSmF0s-AkaegrLFCLEbg,48,1,0.9795918367346939,4.0
frbjknDtv8zXaA1H4XEfYg,11,1,0.9166666666666666,3.5
bbFjlDYqeZvHFfitD9nFIg,10,3,0.7692307692307693,3.0
Tc511yME8axDPq2J6woxkg,50,2,0.9615384615384616,4.5
SVMR0kRmdd-bbSNTTECJBA,118,2,0.9833333333333333,4.0
8keN8Z2sylAEXgMCJMQpDg,115,1,0.9913793103448276,4.0
iP3E7Nl_cGA3xWCORkoLGw,45,2,0.9574468085106383,3.5
XbooiPex1pWSy_pfPlavnQ,10,0,1.0,3.0
ndE42tcNzqjSEW_Ciz2BOw,13,2,0.8666666666666667,4.0
JR2ma-JU1CO_xVD_p5-RPw,62,21,0.7469879518072289,3.0
4ugJ4F8jDJ9-2dEiZ47wLg,24,2,0.9230769230769231,4.0
uNjoyF_qlLqOSEEYVpTkLg,7,3,0.7,3.5
cJzv3fbd7jL2ZHyFosFkOw,134,4,0.9710144927536232,4.0
FkUcjHK7oQJIvZtUGjDxMQ,34,3,0.918918918918919,3.5
VOYaepRuVcE6FCPJsbXCJw,51,0,1.0,4.0
2wFSVah7gU9ImNuBHwIaDg,38,1,0.9743589743589743,4.0
ASC3JV2Jh09lTyJZ98UMFA,29,0,1.0,4.0
vEwazCciremwBgkRJgfXtw,24,0,1.0,4.0
aMR9D5NnpQ3rjtxXt8ZBpw,9,0,1.0,4.0
Qe71AVaQZW9EbATLpCec0Q,16,2,0.8888888888888888,3.5
9P23-V64kYz3trn9ecaJJA,21,0,1.0,5.0
01Ov9eDxKRY5k6ImMdiWLQ,67,3,0.9571428571428572,3.0
E6DmUAHfSRCEakvknot-zA,76,12,0.8636363636363636,3.5
rnvsL0oFZpzpO61GXqBF6g,84,3,0.9655172413793104,4.5
6hkHrWb82XfJdZ-SJmCKCg,15,2,0.8823529411764706,4.0
yVhEA59Q4vcfQ6z7mIqysg,10,2,0.8333333333333334,3.5
ZLG7N4VDGzo7V0ViITi93Q,15,0,1.0,4.0
KOAYl73BQ-2tQe0Q-SA9jQ,23,2,0.92,3.5
J07TDs6qnTIaxm48EL1cKQ,242,18,0.9307692307692308,4.0
CipRVpM7YzsE-9U9wf2YNQ,17,11,0.6071428571428571,2.5
tdmpHupBal8ctbYyI8HtBw,12,1,0.9230769230769231,3.5
1MrSwj8i2VEBHdp3IsWCpQ,25,1,0.9615384615384616,4.5
awI4hHMfa7H0Xf0-ChU5hg,360,17,0.9549071618037135,4.5
skQ-HIR664Ivp2-A4kOfnA,62,6,0.9117647058823529,3.5
vOMDU31gdylrzBhAKC9QbA,44,1,0.9777777777777777,4.5
XJbTtaUgBCXZhhWt1_rYqA,107,10,0.9145299145299145,3.5
-wCtRhzWJ40Z4F8mmg7kWg,76,13,0.8539325842696629,4.0
inlFU8EIUAoSeqLfzghakw,14,2,0.875,3.5
JYgoAQHdJWKPArQDvBEBng,109,3,0.9732142857142857,4.0
7GoKSLqOTDqkH_Uv9ve5cA,45,4,0.9183673469387755,3.0
_QvGAqMmrUIlxpby2Ul5Dg,120,16,0.8823529411764706,3.5
PSY6Fpn6QRC-yWcz0Jnm1w,5,0,1.0,4.0
S6dARuOrrOXd4xSiTHti8g,59,4,0.9365079365079365,3.5
-dFfucHmOtgDmDneps-mgA,49,6,0.8909090909090909,3.5
JZKefaX9VXvmkcfMmbyrEg,19,2,0.9047619047619048,3.5
4s_cPDS_AkLP1fXMJPqB2w,175,6,0.9668508287292817,4.0
fcWkZgmzRsm3H4egzSrV_A,157,16,0.9075144508670521,3.5
2PCmdNMtG3zLp7dBH4Gxfg,22,2,0.9166666666666666,4.5
VMeXFzWwBF2PSHx6EpII4A,54,0,1.0,5.0
5O02gK9VpnLZNC-aFnp6lQ,27,2,0.9310344827586207,3.5
w5CSi-An5meLnxjKSFn0wQ,241,10,0.9601593625498008,4.0
oQi2rgl-ajKDoTAaceLBag,12,3,0.8,3.0
dHgbL5EAEawIcqk6aXe2Ow,14,3,0.8235294117647058,2.0
bLtC8xJXkd1b6MT0KjnSvw,27,6,0.8181818181818182,3.5
YXsu4fVoubcXvxZP-eT2vw,14,0,1.0,4.5
BH0K6SxPnY3wTRB7tA27hQ,18,0,1.0,3.0
RADloW1UROUn4FJFU4JJNg,31,2,0.9393939393939394,3.5
o0aGMe0ukXSJgd4QefM6cQ,35,0,1.0,3.5
CrwL7Y-jdzno4mmV7CN67A,40,2,0.9523809523809523,4.0
Yv2hfGhK4-6tkwpmMCOgSw,11,1,0.9166666666666666,3.0
0a2O150ytxrDjDzXNfRWkA,119,7,0.9444444444444444,4.0
u1m3qTIrhZhwNjMT6n-M8g,71,3,0.9594594594594594,4.5
Qf6EnIzKqhXQg4YNkVAqHQ,41,13,0.7592592592592593,3.0
nFVqjh-JCOuV2Uci1ZfJ_Q,166,5,0.9707602339181286,4.5
bAdlbqHs4ayJxOXOUFQDyw,27,3,0.9,4.0
WpI5MZC3XzlTpcUOKXzCbA,543,35,0.9394463667820069,3.5
UKUiJtXl0kXIUgK5tjReIA,7,2,0.7777777777777778,2.5
OqiGriMzxocWaIJR9tic_Q,21,3,0.875,2.5
TBHpa0OX9WnWdlrti-KBxQ,43,0,1.0,4.5
LVkILnI-bXtlCJggb3hfkg,21,0,1.0,4.0
AUOlDSQ8R2wIkN4lQ4kVDg,164,4,0.9761904761904762,4.0
mxMwo3zfJwVoCIayeNcA5w,78,12,0.8666666666666667,3.0
rX55-phMl0GEDjNiwb8Cuw,20,2,0.9090909090909091,3.5
0V1cInGtsWicRkgoNx7imQ,6,2,0.75,3.5
iGEvDk6hsizigmXhDKs2Vg,114,2,0.9827586206896551,4.5
dR3HS1tLVo53KO7F8BF6og,18,2,0.9,3.5
DkZuVzYuylBanEsWK7mNGw,94,4,0.9591836734693877,4.0
wKmDYX_XuYCbIerCbYfWnQ,14,3,0.8235294117647058,3.5
OBzPCuDTMBF4xijlnffnDw,56,2,0.9655172413793104,4.0
CVKOPzBVOj3_apFUmZ9ZWw,133,18,0.8807947019867549,4.0
Qqu_MRaus17-4VVmzXq1_g,18,0,1.0,3.5
puAbLedY3pNlPA_TS5OjYg,11,0,1.0,4.0
hisaMvsxMzo08xigPIwXiA,21,1,0.9545454545454546,3.5
K1nwSvx14on6eVBbu5E9rA,53,6,0.8983050847457628,4.0
5Dccw539NNtnyCgTu5ed5A,108,7,0.9391304347826087,3.5
y1eeVRfJa22CCpUCeNfrSw,133,14,0.9047619047619048,3.5
SDGcYzTEk_YwG0Qnl2CTxw,7,3,0.7,3.0
TF4iJDrgB_ygfJWN4POg8A,52,1,0.9811320754716981,3.5
b4LmLgVdbhM-nc1IZc5Weg,29,4,0.8787878787878788,4.0
n8_OgIBErn-7TCIr4Sn2rA,15,1,0.9375,4.5
fJtjIiT8nW3rnC1GMVA68g,13,1,0.9285714285714286,4.0
pEFO_hU3DNA61XnIpVGkJQ,9,0,1.0,3.5
6QKauV9Qt9VgX38-R7Q--g,2,1,0.6666666666666666,3.0
SWhHaWFuijy_KDs0zVCJog,266,8,0.9708029197080292,4.0
-bMZCfTK7fxFaURynKpBMA,175,1,0.9943181818181818,4.5
R9cM1tmBkQ03lnbE_a-U4Q,20,1,0.9523809523809523,3.5
G_mqw9nNYDFkwtCe5Jd8QA,60,0,1.0,4.5
dNHDXn2ot4mFc2YfIFBNhQ,36,3,0.9230769230769231,3.0
A26EdvXPLzDXWg0AYVAdAA,18,2,0.9,3.5
orMlHMLyHSldYgzfFTaeoA,69,10,0.8734177215189873,3.5
82hYL5WPQpvxg8ekDsB83A,7,5,0.5833333333333334,2.5
G9SOoi_tdUUeYLEzTRqPxw,10,1,0.9090909090909091,4.0
buacGSEw8yLGJo8g-i02wg,36,3,0.9230769230769231,4.0
WbS58nfQQZaxWk1BUPBuJQ,21,0,1.0,4.5
FCP5hYaTtn6dkpmZ_NTvEw,88,1,0.9887640449438202,3.5
NhwwW_5JxYHQE4Zlfhu_5w,12,0,1.0,4.0
gK_8-iwivfBEuouSWyzMBQ,33,3,0.9166666666666666,3.5
TVKenh65WwJX3zEr36zKCA,43,6,0.8775510204081632,4.0
HmeRzfULqmvcx_3TRe_tBw,16,0,1.0,4.5
6Vyp-9i1jzwK_bvisuPJpQ,85,10,0.8947368421052632,3.5
hSbCSR7F8HAwfoZcm0jpww,15,3,0.8333333333333334,3.0
7JR42RkKub9bsBSeXfAjew,65,4,0.9420289855072463,3.5
GIlFumyLyrKu-3xA_xZNQg,15,9,0.625,2.0
Lu2JB7jgvrrYqba1grvkFw,18,2,0.9,3.0
Lau3N654yNyWdIIybea1uA,158,14,0.9186046511627907,3.5
AfN3Z1U6QPEgAb5F2CQm8w,130,13,0.9090909090909091,4.0
3MdLnbpkvTcsKkMszUv_3g,43,2,0.9555555555555556,4.5
EUhjQecCVsyxPXE20DFsaw,20,6,0.7692307692307693,3.0
UDE4VL0k8Zrko7RkJ4agGQ,49,4,0.9245283018867925,3.5
AU0nAy3u42RIoHCDOJ4JDA,14,4,0.7777777777777778,2.5
oPGUbqBpHNZvVu9gAFJbMQ,8,2,0.8,4.0
s2oTzh21fWMXy4YrSAq_wQ,11,0,1.0,3.0
XjmHPe0H91BlJ3gwJb7OiA,25,2,0.9259259259259259,3.5
kaQngr_Bykn49-FiM8W5xg,22,3,0.88,3.0
HoKXKkW8oC9q8XnjKLulRw,99,18,0.8461538461538461,3.5
Zps5RW0brl-s43OvlCgZAQ,23,0,1.0,4.0
4DfdGNc9Y6H-hAwC73bSnw,7,1,0.875,4.0
AktuBx1W7c3ZdzwuaOp8xg,34,2,0.9444444444444444,3.0
KhWl4Mwhm_Oqq0zIIz-0wQ,124,29,0.8104575163398693,2.5
Quayv4ZFz7z9xKQHnXbQQg,16,5,0.7619047619047619,4.0
nDfN1RkA40anfzjFGRO8qQ,52,9,0.8524590163934426,3.5
lBuvkPla_tRrPgNjNWwLIA,1,1,0.5,4.0
BndplCo6DSSIUSP5wOEF0w,31,1,0.96875,3.5
oCULDH0GWWLM4GdLSt0Huw,20,1,0.9523809523809523,3.5
_j-JBXnTuXclA1lEzzezmQ,17,3,0.85,3.5
mX9wWpoz1x6-snTvxlIOOg,8,0,1.0,4.0
0s1DqJlSSgR1Ftg9Q_HEOg,32,8,0.8,3.0
0EpnzIpeFvhISkxMTIv9WA,74,2,0.9736842105263158,4.0
GPVHfoDjSOivqgIDjIOA-Q,78,8,0.9069767441860465,3.0
MVHGmZEwtKrXH11ySGweEw,161,14,0.92,4.0
jhdrw0UTPtvNbcltt85Lcw,44,2,0.9565217391304348,3.5
eI1n8YoS2xKCCpkLQp-CYA,98,4,0.9607843137254902,3.0
fP-26GHwqVt07cgAAaC2IQ,17,4,0.8095238095238095,3.5
36ckWelVitpgX16g7lecqA,18,1,0.9473684210526315,3.5
_Ss4d4dYzehTmWJGpkqL7w,60,1,0.9836065573770492,3.0
e9FftJq9v_porLZT7iSEhg,37,7,0.8409090909090909,3.5
hTZGMEKTtaY0wwB-czFxxA,29,3,0.90625,3.0
4n-dVQjgPPSg_xxuLB_QLQ,29,4,0.8787878787878788,3.0
RGGOEmgtKXXZI91IXHEuIA,29,11,0.725,3.0
K3NW8TEu4QRQvFvHer8v4A,22,0,1.0,4.5
zOHQdGK6D3S0rvyNsrQi0Q,21,6,0.7777777777777778,3.0
3sPSc8NBvrkXi7scpRYDLg,20,1,0.9523809523809523,4.0
omGsmF_9EgoPCfoRioCrcA,8,0,1.0,4.0
m5PCxfNdQe0XPGVboo_NwQ,13,2,0.8666666666666667,2.5
NblDm3wwmniqsAgedLSTwA,14,3,0.8235294117647058,2.5
L2W0QLXIIR5MEmhQwZk-iA,38,3,0.926829268292683,4.0
wrs4Zbz17q_G49AIRxRPVw,48,7,0.8727272727272727,3.5
3gdjVkNeUa9piW9H708Aig,30,0,1.0,4.5
cWGk2R8rNw7-X_DpNaBeCQ,6,0,1.0,3.5
oE1EuKY2GmpfIiSGy3YmGw,24,4,0.8571428571428571,3.5
zcScEL0WEdFkROcnz5379g,181,10,0.9476439790575916,4.0
X_3O5pHSI-w-F5yMJOldlw,21,4,0.84,3.0
YbynHsi3Nf7YhftGIYm4pw,10,0,1.0,3.5
axnI-1l2a_kydvL12-toIQ,85,9,0.9042553191489362,4.0
JOrz9T33rVHDbusIKPj96g,32,2,0.9411764705882353,3.5
5TY6bUT3bbl9aHItiIXXqw,42,2,0.9545454545454546,3.5
z5dE6ACPVnoyOOiAynMhmw,16,1,0.9411764705882353,3.0
fTfX3vGrV8GYBGcfweY6Kg,15,1,0.9375,3.5
REfM-TpPnDSpgAMB_puQbw,14,3,0.8235294117647058,3.5
S599hCA4kJJO3_b6SRFKoA,222,17,0.9288702928870293,3.5
4S7vWgarCkYjSaN8vrTV9g,30,0,1.0,3.0
2z7xERz1Nonyw8Kjr4SffA,18,0,1.0,4.5
Yqgyx8SJ5SqFYc-4yH6Z1g,36,0,1.0,3.5
GSiAgRigPwSvXeR7emLSiw,32,9,0.7804878048780488,3.5
jrE4M9HlYp2AZZ7iQCSIRw,116,32,0.7837837837837838,2.5
DA-ddRqcReCe_DcXKicvsQ,17,2,0.8947368421052632,4.0
M-snICZb3eYacdvMJIKM5w,9,0,1.0,3.5
4ps8XJFZWi9nNwiWUcycVA,127,4,0.9694656488549618,4.0
MWvfffAggIKAV8pBfi-Gyw,11,0,1.0,3.5
REfekXeUbPWGkgvlzSNbpw,22,0,1.0,3.5
esivMfjV4OFS5g8YMuR3UA,26,4,0.8666666666666667,4.5
CGXBp1FJQCSrAtiKVlAVsA,23,3,0.8846153846153846,3.0
Hv2BwfsNSsUanW2pJ-VCRA,13,0,1.0,2.5
qK59IR-fNDwvoOF8Wb7tkA,11,2,0.8461538461538461,2.5
3281FKql3HVOzSVxymjJRg,15,0,1.0,4.0
fzPwuU8295tpDUyCFaIGxw,19,2,0.9047619047619048,3.5
GTR39A2jwNIS_NV8q2r_JA,188,21,0.8995215311004785,3.5
EvXtwyE7dPl4U-bHz52PLg,16,1,0.9411764705882353,4.5
LGZPjmhEg2QYeGZ2PKnpQw,17,2,0.8947368421052632,3.5
ZckxLuc9lpz9LDAQlMKWiA,8,4,0.6666666666666666,2.5
CogdxyYsTtyHyTMuj0RgFQ,32,7,0.8205128205128205,3.0
FoKx_RP4kUM-aiGo3wlUUw,141,3,0.9791666666666666,4.0
