business_id,positive,negative,proportion,stars
x9SL1nCaUYM4JP91UrVkxQ,16,7,0.6956521739130435,3.5
E6tGAYZ2J1EIwCDHtVI1yg,5,2,0.7142857142857143,3.5
oamNMwd8kKOmrTu3C6qOeg,13,3,0.8125,3.5
THsmhy9NXI6WOEhVnrv01A,11,0,1.0,3.5
T_YWS3Rp7-iu69VS5jcQPg,41,4,0.9111111111111111,4.0
cNz2tTTAPmdeAq6HnGeo8w,29,25,0.5370370370370371,3.0
Z6_gRH_m8FQlKgsNkZKmTg,20,4,0.8333333333333334,3.5
q-zZgXKAQFLEgMp9ZNllgQ,294,39,0.8828828828828829,4.0
gVILTnDFDsVuVdxFVkRK7A,9,3,0.75,4.0
dgtnRh4A3kowZz_b7AgZqQ,14,0,1.0,3.5
9sbXPpRC_wDhCsp7qG2PDw,29,6,0.8285714285714286,3.5
aRbUf7je5wv5ihTrB4vDhA,27,3,0.9,4.0
pyqnGlIfP9Zw8LLxBjyAiA,180,30,0.8571428571428571,4.0
CtgMikdX5pWr6o6_Ujydrg,11,1,0.9166666666666666,4.5
BsvCTCVG7lrzXZ68VyyIcg,35,2,0.9459459459459459,4.0
7GSBz8XKGkX0f1XRJwBH_Q,8,1,0.8888888888888888,3.5
9_OPjioLbD9Q_zAeHfv6kw,30,13,0.6976744186046512,3.5
dJnF_GUWdoX3tUucpKbYMg,9,7,0.5625,2.5
PdfyzKoGrCoFFhPlnOpqfw,14,2,0.875,3.5
stK7zVTmMar1ThpzT0Wjvg,55,15,0.7857142857142857,4.0
cNNOcuykCG0yNDzevqBKIg,11,9,0.55,2.5
vx5CbYuuIq_CHxjov5kj1w,8,0,1.0,4.5
5zDP3Y2hdh6GJL9DVbQ2KA,152,31,0.8306010928961749,4.0
uUvnimNxg15Ds9r0SC3oMg,12,10,0.5454545454545454,3.0
PZjUi1svogVLSwhy-mBpNA,16,3,0.8421052631578947,4.0
zIfCWjZ0RAe8YVMSPZdOdA,43,11,0.7962962962962963,3.0
HaPwC4nxs6RPfe1pAQkQ4A,75,9,0.8928571428571429,4.0
POiWEckMIOqX7TgBxXgCzw,8,0,1.0,4.0
lweobd-AOEP1lYNTfhuHhQ,29,2,0.9354838709677419,4.0
mLeAFPQ9fy5pYCTp0xjJkQ,67,9,0.881578947368421,4.0
PAJlmByrU8zAB3WsXxA30Q,14,3,0.8235294117647058,3.5
ekdXu37aegXyIE2OhP2fQw,22,5,0.8148148148148148,3.5
jOJaJatp88cqnkVo8D8RJg,80,22,0.7843137254901961,4.0
XNboW0mRBApLxIzoXvhHNA,30,4,0.8823529411764706,3.5
VAEMdy7M4Cm0fn_Itteemw,17,3,0.85,4.0
PSRZaGGxXmOmabL2si8pKw,55,12,0.8208955223880597,3.5
nveeiYhDhj0WJu1JUmx9fw,59,3,0.9516129032258065,4.0
eJab5373h0eZiOYnMPG4dg,59,3,0.9516129032258065,4.0
iBvF9Oy9UdOrXvTlxNHyqw,26,9,0.7428571428571429,4.0
rNqSjfRM09T-VOjRTAF66g,60,9,0.8695652173913043,3.5
VxgjMl8tQrT4idJW_z8daA,25,2,0.9259259259259259,4.0
6WDDksGLLehfQDIvQXzR5w,24,5,0.8275862068965517,4.0
Se63tFm5tLlO5wuUlyww8Q,16,4,0.8,3.0
pkEYhukWbbnvfhcx5B_qmg,16,1,0.9411764705882353,3.0
0i9S0BejjRv0ZDwdO9XymA,26,1,0.9629629629629629,4.5
AoW2A9bi4g_0AS2uKOPLUw,12,2,0.8571428571428571,4.0
lMx29wnA8FxJMcDoME_VoQ,8,3,0.7272727272727273,2.5
whAwdYVty-jSNRhrYT2zHA,294,48,0.8596491228070176,4.0
1FDhJNAuPXRGbMi9x0muGA,16,4,0.8,3.5
4IXTkqYmAO4XH4nXnwc67w,14,5,0.7368421052631579,4.0
aPwWn5KBNMOEYjlYwXRORw,12,1,0.9230769230769231,3.5
7ULRdJfVo2-Og5ZoGOECFg,8,2,0.8,3.5
SgPfkKWoG-23WMWQCT8ymg,7,3,0.7,4.0
u9R0_pvEkl7QGPJYH3j1sg,60,5,0.9230769230769231,4.0
5cXym2kMtJgKeaxdF2SrJA,22,2,0.9166666666666666,3.0
VPcFNI-6HICR5SJM--KjNA,10,1,0.9090909090909091,4.0
xLy3aWEbtpoUSVdjuHBS0A,39,10,0.7959183673469388,3.5
Wht6JaY_yLIb3usuPvSulA,12,5,0.7058823529411765,3.0
aLIJSHJfLQuFu3CamjOS2Q,56,5,0.9180327868852459,4.5
hm5Tgbj-IWQqe-ImqnBaNg,6,5,0.5454545454545454,3.5
wcYar8rgLFA7Mu3wJUqEgQ,8,5,0.6153846153846154,3.0
YstdDnNa6h_ms3Ys7Pz4uQ,29,4,0.8787878787878788,4.0
3TRgD3KLVis61eGvMZrykA,37,2,0.9487179487179487,4.0
iPyhXWQ2LVSgBlQA4vqKJw,13,6,0.6842105263157895,3.0
jmeDvVx3wzCBlTBN7XNb-Q,52,26,0.6666666666666666,3.5
QkG3KUXwqZBW18A9k1xqCA,7,4,0.6363636363636364,3.0
8rzIvM4Q596MI2pVlp67BA,13,2,0.8666666666666667,3.5
QARy4UUOQogMjDp9jP-YVg,28,6,0.8235294117647058,3.5
u5wmbtWjMyaiJpAbP2xoEw,24,9,0.7272727272727273,3.5
mBU4G-eh-GN2Tp1X-uLb3A,3,0,1.0,4.0
SXnXItivyE3i3FQbydak-A,2,0,1.0,3.5
Q4RSmF0s-AkaegrLFCLEbg,36,3,0.9230769230769231,4.0
frbjknDtv8zXaA1H4XEfYg,10,5,0.6666666666666666,3.5
bbFjlDYqeZvHFfitD9nFIg,7,13,0.35,3.0
Tc511yME8axDPq2J6woxkg,49,2,0.9607843137254902,4.5
SVMR0kRmdd-bbSNTTECJBA,42,2,0.9545454545454546,4.0
8keN8Z2sylAEXgMCJMQpDg,11,1,0.9166666666666666,4.0
iP3E7Nl_cGA3xWCORkoLGw,6,1,0.8571428571428571,3.5
XbooiPex1pWSy_pfPlavnQ,18,4,0.8181818181818182,3.0
ndE42tcNzqjSEW_Ciz2BOw,14,4,0.7777777777777778,4.0
JR2ma-JU1CO_xVD_p5-RPw,60,24,0.7142857142857143,3.0
4ugJ4F8jDJ9-2dEiZ47wLg,23,3,0.8846153846153846,4.0
uNjoyF_qlLqOSEEYVpTkLg,11,4,0.7333333333333333,3.5
cJzv3fbd7jL2ZHyFosFkOw,25,1,0.9615384615384616,4.0
FkUcjHK7oQJIvZtUGjDxMQ,35,6,0.8536585365853658,3.5
VOYaepRuVcE6FCPJsbXCJw,38,2,0.95,4.0
2wFSVah7gU9ImNuBHwIaDg,43,8,0.8431372549019608,4.0
ASC3JV2Jh09lTyJZ98UMFA,17,5,0.7727272727272727,4.0
vEwazCciremwBgkRJgfXtw,14,0,1.0,4.0
aMR9D5NnpQ3rjtxXt8ZBpw,1,0,1.0,4.0
Qe71AVaQZW9EbATLpCec0Q,7,0,1.0,3.5
9P23-V64kYz3trn9ecaJJA,13,0,1.0,5.0
01Ov9eDxKRY5k6ImMdiWLQ,37,14,0.7254901960784313,3.0
E6DmUAHfSRCEakvknot-zA,33,12,0.7333333333333333,3.5
rnvsL0oFZpzpO61GXqBF6g,56,3,0.9491525423728814,4.5
6hkHrWb82XfJdZ-SJmCKCg,10,4,0.7142857142857143,4.0
yVhEA59Q4vcfQ6z7mIqysg,10,0,1.0,3.5
ZLG7N4VDGzo7V0ViITi93Q,14,1,0.9333333333333333,4.0
KOAYl73BQ-2tQe0Q-SA9jQ,20,3,0.8695652173913043,3.5
J07TDs6qnTIaxm48EL1cKQ,153,17,0.9,4.0
CipRVpM7YzsE-9U9wf2YNQ,12,12,0.5,2.5
tdmpHupBal8ctbYyI8HtBw,12,3,0.8,3.5
1MrSwj8i2VEBHdp3IsWCpQ,28,1,0.9655172413793104,4.5
awI4hHMfa7H0Xf0-ChU5hg,169,32,0.8407960199004975,4.5
skQ-HIR664Ivp2-A4kOfnA,39,16,0.7090909090909091,3.5
vOMDU31gdylrzBhAKC9QbA,51,4,0.9272727272727272,4.5
XJbTtaUgBCXZhhWt1_rYqA,27,17,0.6136363636363636,3.5
-wCtRhzWJ40Z4F8mmg7kWg,98,15,0.8672566371681416,4.0
inlFU8EIUAoSeqLfzghakw,15,9,0.625,3.5
JYgoAQHdJWKPArQDvBEBng,51,7,0.8793103448275862,4.0
7GoKSLqOTDqkH_Uv9ve5cA,15,8,0.6521739130434783,3.0
_QvGAqMmrUIlxpby2Ul5Dg,49,10,0.8305084745762712,3.5
PSY6Fpn6QRC-yWcz0Jnm1w,4,0,1.0,4.0
S6dARuOrrOXd4xSiTHti8g,9,3,0.75,3.5
-dFfucHmOtgDmDneps-mgA,43,9,0.8269230769230769,3.5
JZKefaX9VXvmkcfMmbyrEg,7,0,1.0,3.5
4s_cPDS_AkLP1fXMJPqB2w,69,19,0.7840909090909091,4.0
fcWkZgmzRsm3H4egzSrV_A,104,34,0.7536231884057971,3.5
2PCmdNMtG3zLp7dBH4Gxfg,23,2,0.92,4.5
VMeXFzWwBF2PSHx6EpII4A,8,0,1.0,5.0
5O02gK9VpnLZNC-aFnp6lQ,8,3,0.7272727272727273,3.5
w5CSi-An5meLnxjKSFn0wQ,136,20,0.8717948717948718,4.0
oQi2rgl-ajKDoTAaceLBag,13,6,0.6842105263157895,3.0
dHgbL5EAEawIcqk6aXe2Ow,13,11,0.5416666666666666,2.0
bLtC8xJXkd1b6MT0KjnSvw,14,7,0.6666666666666666,3.5
YXsu4fVoubcXvxZP-eT2vw,10,0,1.0,4.5
BH0K6SxPnY3wTRB7tA27hQ,6,2,0.75,3.0
RADloW1UROUn4FJFU4JJNg,10,4,0.7142857142857143,3.5
o0aGMe0ukXSJgd4QefM6cQ,31,9,0.775,3.5
CrwL7Y-jdzno4mmV7CN67A,19,2,0.9047619047619048,4.0
Yv2hfGhK4-6tkwpmMCOgSw,9,8,0.5294117647058824,3.0
0a2O150ytxrDjDzXNfRWkA,119,16,0.8814814814814815,4.0
u1m3qTIrhZhwNjMT6n-M8g,30,4,0.8823529411764706,4.5
Qf6EnIzKqhXQg4YNkVAqHQ,39,25,0.609375,3.0
nFVqjh-JCOuV2Uci1ZfJ_Q,42,4,0.9130434782608695,4.5
bAdlbqHs4ayJxOXOUFQDyw,23,3,0.8846153846153846,4.0
WpI5MZC3XzlTpcUOKXzCbA,217,35,0.8611111111111112,3.5
UKUiJtXl0kXIUgK5tjReIA,3,1,0.75,2.5
OqiGriMzxocWaIJR9tic_Q,3,1,0.75,2.5
TBHpa0OX9WnWdlrti-KBxQ,13,1,0.9285714285714286,4.5
LVkILnI-bXtlCJggb3hfkg,10,1,0.9090909090909091,4.0
AUOlDSQ8R2wIkN4lQ4kVDg,44,6,0.88,4.0
mxMwo3zfJwVoCIayeNcA5w,47,21,0.6911764705882353,3.0
rX55-phMl0GEDjNiwb8Cuw,13,6,0.6842105263157895,3.5
0V1cInGtsWicRkgoNx7imQ,20,5,0.8,3.5
iGEvDk6hsizigmXhDKs2Vg,42,6,0.875,4.5
dR3HS1tLVo53KO7F8BF6og,10,8,0.5555555555555556,3.5
DkZuVzYuylBanEsWK7mNGw,115,22,0.8394160583941606,4.0
wKmDYX_XuYCbIerCbYfWnQ,9,1,0.9,3.5
OBzPCuDTMBF4xijlnffnDw,12,0,1.0,4.0
CVKOPzBVOj3_apFUmZ9ZWw,50,3,0.9433962264150944,4.0
Qqu_MRaus17-4VVmzXq1_g,12,1,0.9230769230769231,3.5
puAbLedY3pNlPA_TS5OjYg,7,0,1.0,4.0
hisaMvsxMzo08xigPIwXiA,12,1,0.9230769230769231,3.5
K1nwSvx14on6eVBbu5E9rA,46,8,0.8518518518518519,4.0
5Dccw539NNtnyCgTu5ed5A,51,11,0.8225806451612904,3.5
y1eeVRfJa22CCpUCeNfrSw,89,20,0.8165137614678899,3.5
SDGcYzTEk_YwG0Qnl2CTxw,10,5,0.6666666666666666,3.0
TF4iJDrgB_ygfJWN4POg8A,25,2,0.9259259259259259,3.5
b4LmLgVdbhM-nc1IZc5Weg,57,10,0.8507462686567164,4.0
n8_OgIBErn-7TCIr4Sn2rA,20,2,0.9090909090909091,4.5
fJtjIiT8nW3rnC1GMVA68g,14,0,1.0,4.0
pEFO_hU3DNA61XnIpVGkJQ,12,8,0.6,3.5
6QKauV9Qt9VgX38-R7Q--g,14,5,0.7368421052631579,3.0
SWhHaWFuijy_KDs0zVCJog,141,15,0.9038461538461539,4.0
-bMZCfTK7fxFaURynKpBMA,110,5,0.9565217391304348,4.5
R9cM1tmBkQ03lnbE_a-U4Q,14,4,0.7777777777777778,3.5
G_mqw9nNYDFkwtCe5Jd8QA,30,2,0.9375,4.5
dNHDXn2ot4mFc2YfIFBNhQ,29,11,0.725,3.0
A26EdvXPLzDXWg0AYVAdAA,19,4,0.8260869565217391,3.5
orMlHMLyHSldYgzfFTaeoA,58,21,0.7341772151898734,3.5
82hYL5WPQpvxg8ekDsB83A,9,4,0.6923076923076923,2.5
G9SOoi_tdUUeYLEzTRqPxw,2,0,1.0,4.0
buacGSEw8yLGJo8g-i02wg,60,7,0.8955223880597015,4.0
WbS58nfQQZaxWk1BUPBuJQ,7,1,0.875,4.5
FCP5hYaTtn6dkpmZ_NTvEw,16,1,0.9411764705882353,3.5
NhwwW_5JxYHQE4Zlfhu_5w,4,4,0.5,4.0
gK_8-iwivfBEuouSWyzMBQ,21,4,0.84,3.5
TVKenh65WwJX3zEr36zKCA,46,14,0.7666666666666667,4.0
HmeRzfULqmvcx_3TRe_tBw,20,1,0.9523809523809523,4.5
6Vyp-9i1jzwK_bvisuPJpQ,55,14,0.7971014492753623,3.5
hSbCSR7F8HAwfoZcm0jpww,16,3,0.8421052631578947,3.0
7JR42RkKub9bsBSeXfAjew,31,6,0.8378378378378378,3.5
GIlFumyLyrKu-3xA_xZNQg,6,2,0.75,2.0
Lu2JB7jgvrrYqba1grvkFw,12,7,0.631578947368421,3.0
Lau3N654yNyWdIIybea1uA,122,22,0.8472222222222222,3.5
AfN3Z1U6QPEgAb5F2CQm8w,81,15,0.84375,4.0
3MdLnbpkvTcsKkMszUv_3g,26,3,0.896551724137931,4.5
EUhjQecCVsyxPXE20DFsaw,16,4,0.8,3.0
UDE4VL0k8Zrko7RkJ4agGQ,8,1,0.8888888888888888,3.5
AU0nAy3u42RIoHCDOJ4JDA,7,9,0.4375,2.5
oPGUbqBpHNZvVu9gAFJbMQ,18,2,0.9,4.0
s2oTzh21fWMXy4YrSAq_wQ,12,2,0.8571428571428571,3.0
XjmHPe0H91BlJ3gwJb7OiA,14,6,0.7,3.5
kaQngr_Bykn49-FiM8W5xg,29,4,0.8787878787878788,3.0
HoKXKkW8oC9q8XnjKLulRw,83,23,0.7830188679245284,3.5
Zps5RW0brl-s43OvlCgZAQ,17,1,0.9444444444444444,4.0
4DfdGNc9Y6H-hAwC73bSnw,7,1,0.875,4.0
AktuBx1W7c3ZdzwuaOp8xg,11,0,1.0,3.0
KhWl4Mwhm_Oqq0zIIz-0wQ,54,15,0.782608695652174,2.5
Quayv4ZFz7z9xKQHnXbQQg,31,4,0.8857142857142857,4.0
nDfN1RkA40anfzjFGRO8qQ,39,12,0.7647058823529411,3.5
lBuvkPla_tRrPgNjNWwLIA,5,0,1.0,4.0
BndplCo6DSSIUSP5wOEF0w,5,0,1.0,3.5
oCULDH0GWWLM4GdLSt0Huw,16,2,0.8888888888888888,3.5
_j-JBXnTuXclA1lEzzezmQ,19,5,0.7916666666666666,3.5
mX9wWpoz1x6-snTvxlIOOg,10,1,0.9090909090909091,4.0
0s1DqJlSSgR1Ftg9Q_HEOg,19,7,0.7307692307692307,3.0
0EpnzIpeFvhISkxMTIv9WA,14,1,0.9333333333333333,4.0
GPVHfoDjSOivqgIDjIOA-Q,54,26,0.675,3.0
MVHGmZEwtKrXH11ySGweEw,155,15,0.9117647058823529,4.0
jhdrw0UTPtvNbcltt85Lcw,9,4,0.6923076923076923,3.5
eI1n8YoS2xKCCpkLQp-CYA,14,6,0.7,3.0
fP-26GHwqVt07cgAAaC2IQ,9,6,0.6,3.5
36ckWelVitpgX16g7lecqA,15,4,0.7894736842105263,3.5
_Ss4d4dYzehTmWJGpkqL7w,13,4,0.7647058823529411,3.0
e9FftJq9v_porLZT7iSEhg,14,2,0.875,3.5
hTZGMEKTtaY0wwB-czFxxA,16,3,0.8421052631578947,3.0
4n-dVQjgPPSg_xxuLB_QLQ,27,16,0.627906976744186,3.0
RGGOEmgtKXXZI91IXHEuIA,31,14,0.6888888888888889,3.0
K3NW8TEu4QRQvFvHer8v4A,24,2,0.9230769230769231,4.5
zOHQdGK6D3S0rvyNsrQi0Q,5,1,0.8333333333333334,3.0
3sPSc8NBvrkXi7scpRYDLg,21,4,0.84,4.0
omGsmF_9EgoPCfoRioCrcA,10,0,1.0,4.0
m5PCxfNdQe0XPGVboo_NwQ,14,10,0.5833333333333334,2.5
NblDm3wwmniqsAgedLSTwA,13,4,0.7647058823529411,2.5
L2W0QLXIIR5MEmhQwZk-iA,41,7,0.8541666666666666,4.0
wrs4Zbz17q_G49AIRxRPVw,10,8,0.5555555555555556,3.5
3gdjVkNeUa9piW9H708Aig,43,5,0.8958333333333334,4.5
cWGk2R8rNw7-X_DpNaBeCQ,5,0,1.0,3.5
oE1EuKY2GmpfIiSGy3YmGw,11,1,0.9166666666666666,3.5
zcScEL0WEdFkROcnz5379g,147,19,0.8855421686746988,4.0
X_3O5pHSI-w-F5yMJOldlw,13,4,0.7647058823529411,3.0
YbynHsi3Nf7YhftGIYm4pw,9,2,0.8181818181818182,3.5
axnI-1l2a_kydvL12-toIQ,99,14,0.8761061946902655,4.0
JOrz9T33rVHDbusIKPj96g,6,8,0.42857142857142855,3.5
5TY6bUT3bbl9aHItiIXXqw,56,5,0.9180327868852459,3.5
z5dE6ACPVnoyOOiAynMhmw,4,2,0.6666666666666666,3.0
fTfX3vGrV8GYBGcfweY6Kg,22,6,0.7857142857142857,3.5
REfM-TpPnDSpgAMB_puQbw,14,3,0.8235294117647058,3.5
S599hCA4kJJO3_b6SRFKoA,78,20,0.7959183673469388,3.5
4S7vWgarCkYjSaN8vrTV9g,16,3,0.8421052631578947,3.0
2z7xERz1Nonyw8Kjr4SffA,6,1,0.8571428571428571,4.5
Yqgyx8SJ5SqFYc-4yH6Z1g,24,9,0.7272727272727273,3.5
GSiAgRigPwSvXeR7emLSiw,47,10,0.8245614035087719,3.5
jrE4M9HlYp2AZZ7iQCSIRw,76,53,0.5891472868217055,2.5
DA-ddRqcReCe_DcXKicvsQ,19,1,0.95,4.0
M-snICZb3eYacdvMJIKM5w,11,3,0.7857142857142857,3.5
4ps8XJFZWi9nNwiWUcycVA,25,5,0.8333333333333334,4.0
MWvfffAggIKAV8pBfi-Gyw,6,3,0.6666666666666666,3.5
REfekXeUbPWGkgvlzSNbpw,11,2,0.8461538461538461,3.5
esivMfjV4OFS5g8YMuR3UA,25,7,0.78125,4.5
CGXBp1FJQCSrAtiKVlAVsA,35,4,0.8974358974358975,3.0
Hv2BwfsNSsUanW2pJ-VCRA,8,2,0.8,2.5
qK59IR-fNDwvoOF8Wb7tkA,12,1,0.9230769230769231,2.5
3281FKql3HVOzSVxymjJRg,2,1,0.6666666666666666,4.0
fzPwuU8295tpDUyCFaIGxw,13,0,1.0,3.5
GTR39A2jwNIS_NV8q2r_JA,190,35,0.8444444444444444,3.5
EvXtwyE7dPl4U-bHz52PLg,12,0,1.0,4.5
LGZPjmhEg2QYeGZ2PKnpQw,11,5,0.6875,3.5
ZckxLuc9lpz9LDAQlMKWiA,9,7,0.5625,2.5
CogdxyYsTtyHyTMuj0RgFQ,28,10,0.7368421052631579,3.0
